age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit
35,admin.,married,secondary,no,1200,no,1,cellular,320,1,-1,0,unknown,no
34,services,married,secondary,no,719,yes,1,cellular,62,1,-1,0,unknown,no
35,management,married,tertiary,no,2415,no,0,cellular,208,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1630,no,0,telephone,197,2,2,17,other,no
39,technician,single,secondary,no,711,yes,0,cellular,82,3,-1,0,unknown,no
51,admin.,married,primary,no,1079,yes,0,unknown,367,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,670,yes,0,cellular,192,5,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,2781,yes,1,cellular,208,3,-1,0,unknown,no
32,blue-collar,divorced,unknown,no,715,yes,1,unknown,118,6,-1,0,unknown,no
28,admin.,single,secondary,no,443,no,0,cellular,76,4,-1,0,unknown,no
53,blue-collar,married,secondary,no,3294,yes,0,unknown,95,1,-1,0,unknown,no
81,retired,divorced,unknown,no,424,no,0,telephone,126,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,182,yes,1,unknown,27,3,-1,0,unknown,no
37,entrepreneur,married,tertiary,yes,127,yes,1,unknown,40,7,-1,0,unknown,no
37,technician,married,secondary,no,3335,no,0,cellular,1079,1,-1,0,unknown,no
35,technician,single,secondary,no,1920,yes,0,cellular,56,1,105,1,success,no
30,admin.,married,secondary,no,774,no,1,cellular,169,5,-1,0,unknown,no
43,blue-collar,married,primary,no,288,yes,0,cellular,349,1,337,3,failure,no
45,retired,divorced,secondary,no,1949,no,1,unknown,304,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,581,yes,0,cellular,252,2,-1,0,unknown,no
40,admin.,married,secondary,no,491,no,1,cellular,357,2,152,5,failure,no
60,admin.,married,primary,no,133,no,1,cellular,225,1,-1,0,unknown,no
54,self-employed,married,primary,no,424,no,1,telephone,128,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,595,yes,1,cellular,151,1,353,1,failure,no
44,admin.,married,secondary,no,686,yes,0,cellular,72,1,-1,0,unknown,no
32,technician,married,tertiary,no,424,yes,0,cellular,229,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,1365,yes,0,cellular,370,2,332,2,other,no
44,management,married,tertiary,no,424,no,0,unknown,25,1,-1,0,unknown,no
30,management,single,tertiary,no,3379,yes,0,cellular,333,1,-1,0,unknown,no
47,unknown,married,unknown,no,618,no,0,cellular,106,1,-1,0,unknown,no
74,retired,divorced,primary,no,2271,no,0,telephone,249,2,535,2,success,no
27,admin.,married,secondary,no,1344,yes,0,cellular,122,1,-1,0,unknown,no
34,housemaid,divorced,primary,no,470,yes,0,telephone,29,2,-1,0,unknown,no
52,housemaid,divorced,secondary,no,555,yes,1,cellular,85,1,-1,0,unknown,no
32,services,married,secondary,no,2022,yes,1,cellular,156,4,201,6,failure,no
42,admin.,married,secondary,no,705,yes,0,unknown,116,1,-1,0,unknown,no
31,technician,single,secondary,no,533,yes,0,unknown,417,1,-1,0,unknown,no
31,technician,divorced,secondary,no,692,no,0,unknown,116,2,-1,0,unknown,no
31,admin.,married,secondary,no,722,yes,1,unknown,516,1,-1,0,unknown,no
57,entrepreneur,married,secondary,yes,97,no,1,cellular,335,1,-1,0,unknown,no
40,management,married,primary,no,1154,yes,1,cellular,397,2,258,3,failure,no
23,blue-collar,married,secondary,no,518,yes,0,unknown,191,1,-1,0,unknown,no
43,management,divorced,unknown,no,3502,no,0,cellular,106,7,102,3,success,no
45,admin.,divorced,unknown,no,1263,no,0,telephone,47,7,-1,0,unknown,no
58,technician,divorced,secondary,no,179,yes,1,cellular,96,1,-1,0,unknown,no
38,blue-collar,married,unknown,no,424,yes,0,cellular,475,2,267,1,failure,no
48,admin.,married,secondary,no,536,no,0,cellular,137,5,-1,0,unknown,no
47,technician,divorced,secondary,no,3300,no,0,unknown,280,4,-1,0,unknown,no
49,technician,divorced,tertiary,no,1998,yes,0,cellular,223,1,82,1,success,no
28,blue-collar,single,primary,no,399,yes,0,cellular,106,5,-1,0,unknown,no
31,student,single,secondary,no,640,no,0,cellular,136,1,-1,0,unknown,no
38,technician,married,tertiary,no,551,yes,0,cellular,111,1,50,2,success,no
43,blue-collar,married,secondary,no,1477,no,1,unknown,178,1,-1,0,unknown,no
52,management,married,secondary,no,3217,no,0,cellular,475,2,-1,0,unknown,no
43,admin.,single,secondary,no,430,no,0,unknown,242,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,763,yes,0,cellular,61,3,354,2,failure,no
45,services,married,secondary,no,424,no,0,cellular,104,2,-1,0,unknown,no
59,blue-collar,married,primary,no,1048,no,0,cellular,131,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,2887,no,0,telephone,252,4,-1,0,unknown,no
30,management,married,tertiary,no,1594,no,0,cellular,123,5,-1,0,unknown,no
23,housemaid,single,primary,no,517,yes,0,cellular,68,3,-1,0,unknown,no
38,technician,divorced,tertiary,no,728,yes,0,cellular,6,2,-1,0,unknown,no
52,blue-collar,married,primary,no,1726,yes,0,unknown,222,1,-1,0,unknown,no
44,services,married,secondary,no,615,yes,1,cellular,488,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,503,no,1,cellular,102,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,2248,no,0,cellular,111,2,-1,0,unknown,no
41,technician,married,secondary,no,3639,yes,0,telephone,139,4,-1,0,unknown,no
31,admin.,single,secondary,no,505,yes,0,cellular,213,2,165,11,other,no
40,management,married,tertiary,no,1364,yes,0,telephone,93,3,-1,0,unknown,no
52,blue-collar,divorced,primary,no,424,no,0,cellular,17,1,-1,0,unknown,no
32,services,married,secondary,no,2902,yes,0,cellular,98,2,189,1,failure,no
26,admin.,single,secondary,no,1009,yes,1,unknown,213,1,-1,0,unknown,no
29,management,single,tertiary,no,1023,yes,0,cellular,168,5,-1,0,unknown,no
31,management,married,tertiary,no,1678,yes,1,unknown,83,1,-1,0,unknown,no
48,blue-collar,married,unknown,no,537,no,0,cellular,102,13,-1,0,unknown,no
27,blue-collar,single,secondary,no,664,yes,0,cellular,164,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,618,yes,0,cellular,473,3,-1,0,unknown,no
28,blue-collar,married,primary,no,702,yes,1,telephone,29,9,373,4,other,no
35,blue-collar,married,secondary,no,684,yes,0,telephone,153,6,-1,0,unknown,no
47,technician,divorced,secondary,no,1409,no,0,cellular,52,3,-1,0,unknown,no
35,blue-collar,married,primary,no,424,yes,0,cellular,263,1,290,2,failure,no
31,technician,married,secondary,no,2300,yes,0,unknown,245,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,1317,yes,0,cellular,728,1,-1,0,unknown,no
26,technician,single,tertiary,no,1104,yes,0,unknown,96,2,-1,0,unknown,no
35,technician,married,secondary,no,573,yes,0,cellular,97,1,245,2,failure,no
29,admin.,married,secondary,no,923,yes,0,cellular,6,8,-1,0,unknown,no
39,technician,married,tertiary,no,3675,yes,0,cellular,311,4,102,5,failure,no
31,technician,single,secondary,no,561,no,0,cellular,25,14,-1,0,unknown,no
48,management,single,tertiary,no,424,no,0,unknown,94,3,-1,0,unknown,no
36,management,single,tertiary,no,759,no,0,unknown,3,1,772,4,failure,no
27,admin.,married,secondary,no,440,yes,0,cellular,52,3,-1,0,unknown,no
49,admin.,married,secondary,no,424,no,0,cellular,113,2,-1,0,unknown,no
34,technician,single,tertiary,no,3619,yes,0,cellular,126,5,-1,0,unknown,no
28,services,single,secondary,no,948,no,0,cellular,79,1,-1,0,unknown,no
49,technician,married,secondary,no,1202,no,0,unknown,160,7,-1,0,unknown,no
35,blue-collar,married,tertiary,no,1412,yes,0,cellular,292,2,-1,0,unknown,no
53,housemaid,divorced,secondary,no,716,no,0,unknown,90,2,-1,0,unknown,no
58,retired,single,primary,no,1396,no,0,cellular,186,6,-1,0,unknown,no
37,blue-collar,married,secondary,no,2544,yes,0,unknown,92,2,-1,0,unknown,no
27,admin.,single,tertiary,no,1107,no,0,cellular,96,1,307,1,failure,no
30,services,single,secondary,no,342,yes,1,cellular,290,1,-1,0,unknown,no
35,blue-collar,married,unknown,no,1467,yes,0,cellular,1000,1,-1,0,unknown,no
32,management,single,tertiary,no,578,no,1,cellular,299,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,1896,no,0,unknown,86,2,-1,0,unknown,no
34,admin.,married,secondary,no,2308,yes,1,telephone,90,1,-1,0,unknown,no
38,management,single,tertiary,no,1798,yes,0,telephone,40,5,-1,0,unknown,no
34,admin.,married,tertiary,no,1888,yes,1,cellular,134,1,521,2,failure,no
40,self-employed,married,secondary,no,1799,yes,1,unknown,371,1,-1,0,unknown,no
48,services,married,secondary,no,551,no,0,cellular,115,1,-1,0,unknown,no
30,management,single,tertiary,no,2546,no,0,cellular,101,4,-1,0,unknown,no
31,management,married,tertiary,no,1707,yes,0,cellular,201,2,2,3,other,no
37,technician,single,secondary,no,652,yes,0,cellular,1366,2,-1,0,unknown,no
32,technician,single,tertiary,no,2359,no,0,cellular,545,11,-1,0,unknown,no
40,blue-collar,married,secondary,no,898,yes,0,unknown,330,2,-1,0,unknown,no
41,management,divorced,tertiary,no,1721,no,0,unknown,108,4,-1,0,unknown,no
52,technician,married,unknown,no,848,yes,0,cellular,217,2,254,3,failure,no
29,blue-collar,single,secondary,no,668,yes,0,cellular,17,2,-1,0,unknown,no
49,management,married,tertiary,yes,0,no,1,cellular,204,1,-1,0,unknown,no
43,management,married,tertiary,yes,424,no,0,cellular,23,19,-1,0,unknown,no
42,management,married,tertiary,no,809,yes,0,unknown,166,1,-1,0,unknown,no
37,management,married,tertiary,no,756,yes,0,cellular,188,2,84,7,failure,no
57,services,divorced,primary,no,1696,no,0,unknown,142,3,-1,0,unknown,no
25,admin.,single,secondary,no,544,yes,0,unknown,540,1,-1,0,unknown,no
30,technician,single,secondary,no,443,yes,0,cellular,14,15,-1,0,unknown,no
31,admin.,married,secondary,no,427,yes,0,cellular,35,12,-1,0,unknown,no
49,blue-collar,married,primary,yes,343,yes,0,cellular,180,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,727,no,0,unknown,259,1,-1,0,unknown,no
57,services,divorced,secondary,no,53,yes,0,unknown,100,1,-1,0,unknown,no
26,student,single,tertiary,no,521,no,0,cellular,380,1,-1,0,unknown,no
40,retired,married,tertiary,no,1208,no,0,unknown,136,1,-1,0,unknown,no
34,admin.,single,secondary,no,2046,yes,0,unknown,295,1,-1,0,unknown,no
41,blue-collar,married,unknown,no,1148,yes,0,unknown,23,1,-1,0,unknown,no
53,management,married,tertiary,no,3231,no,1,cellular,1148,3,-1,0,unknown,no
26,admin.,single,secondary,no,1129,yes,0,unknown,230,1,-1,0,unknown,no
28,student,single,secondary,no,452,no,0,cellular,218,2,-1,0,unknown,no
54,retired,married,primary,no,424,yes,0,cellular,157,2,-1,0,unknown,no
42,technician,married,secondary,no,1238,no,0,cellular,151,3,-1,0,unknown,no
29,student,single,secondary,no,534,yes,0,unknown,167,3,-1,0,unknown,no
49,unemployed,married,tertiary,no,800,no,0,cellular,156,1,59,2,failure,no
32,services,married,secondary,no,183,no,1,cellular,42,1,-1,0,unknown,no
29,admin.,single,tertiary,no,685,no,0,cellular,134,19,-1,0,unknown,no
60,blue-collar,married,unknown,no,528,yes,0,unknown,20,1,-1,0,unknown,no
51,retired,married,primary,no,1033,no,0,unknown,84,2,-1,0,unknown,no
40,housemaid,divorced,secondary,no,3029,no,0,cellular,131,2,-1,0,unknown,no
44,blue-collar,married,tertiary,no,1698,no,0,cellular,784,3,363,4,other,no
47,blue-collar,married,primary,no,617,yes,0,cellular,169,2,-1,0,unknown,no
32,blue-collar,single,unknown,no,682,yes,0,cellular,289,2,-1,0,unknown,no
43,blue-collar,married,primary,no,480,no,0,cellular,363,2,-1,0,unknown,no
59,retired,married,secondary,no,560,no,0,cellular,299,4,-1,0,unknown,no
24,blue-collar,married,secondary,no,1580,yes,0,cellular,367,1,-1,0,unknown,no
26,admin.,single,tertiary,no,2849,yes,0,unknown,358,5,-1,0,unknown,no
37,blue-collar,single,unknown,no,2213,no,0,unknown,191,8,-1,0,unknown,no
27,management,single,secondary,no,1328,yes,0,cellular,82,1,-1,0,unknown,no
32,technician,married,secondary,no,3670,no,0,cellular,139,5,-1,0,unknown,no
44,blue-collar,married,primary,no,564,yes,0,unknown,5,9,-1,0,unknown,no
34,technician,divorced,secondary,no,451,yes,0,unknown,131,3,-1,0,unknown,no
39,management,married,tertiary,no,121,yes,1,cellular,86,2,-1,0,unknown,no
30,services,single,secondary,no,861,yes,0,cellular,96,1,178,1,failure,no
44,admin.,divorced,secondary,no,386,yes,1,cellular,204,1,-1,0,unknown,no
22,student,single,tertiary,no,1529,no,1,cellular,117,1,-1,0,unknown,no
28,services,single,secondary,no,881,no,0,cellular,110,4,201,3,failure,no
41,blue-collar,married,primary,no,135,yes,0,cellular,350,1,-1,0,unknown,no
30,technician,married,secondary,no,2254,no,1,telephone,45,1,-1,0,unknown,no
36,technician,single,secondary,no,424,no,0,cellular,6,13,-1,0,unknown,no
39,services,married,secondary,no,1120,yes,0,cellular,301,1,300,1,failure,no
38,technician,single,tertiary,no,493,yes,0,cellular,251,3,-1,0,unknown,no
31,services,married,secondary,no,606,no,0,cellular,229,2,-1,0,unknown,no
29,management,married,tertiary,no,742,yes,0,cellular,1267,2,356,4,failure,no
42,blue-collar,married,primary,no,288,yes,0,unknown,295,3,-1,0,unknown,no
27,technician,single,secondary,no,685,yes,0,cellular,234,2,247,2,failure,no
55,services,married,secondary,no,668,yes,0,cellular,169,1,-1,0,unknown,no
28,technician,married,secondary,no,1285,yes,0,unknown,186,1,-1,0,unknown,no
47,technician,married,secondary,no,2257,yes,0,cellular,168,2,-1,0,unknown,no
49,technician,married,secondary,no,973,yes,0,unknown,410,2,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,3507,yes,0,cellular,136,4,-1,0,unknown,no
53,technician,married,secondary,no,430,yes,0,unknown,515,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,3068,yes,0,unknown,294,2,-1,0,unknown,no
57,housemaid,married,primary,no,2099,no,0,cellular,284,3,-1,0,unknown,no
36,management,single,tertiary,no,643,no,0,cellular,20,6,196,6,failure,no
38,management,married,tertiary,no,500,yes,0,cellular,165,2,287,3,failure,no
30,admin.,single,secondary,no,484,no,0,cellular,53,2,-1,0,unknown,no
36,management,single,tertiary,no,432,no,0,cellular,852,7,-1,0,unknown,no
29,services,married,secondary,no,443,yes,0,cellular,325,6,-1,0,unknown,no
32,admin.,married,secondary,no,3757,no,0,cellular,232,1,-1,0,unknown,no
48,unemployed,married,primary,no,1031,no,0,cellular,360,2,-1,0,unknown,no
53,retired,married,primary,no,1455,no,0,cellular,198,1,-1,0,unknown,no
35,technician,married,tertiary,no,226,yes,1,cellular,342,4,-1,0,unknown,no
48,management,married,tertiary,no,917,no,0,cellular,79,8,-1,0,unknown,no
31,entrepreneur,single,secondary,no,583,yes,0,cellular,64,1,182,1,failure,no
30,technician,single,secondary,no,52,yes,1,unknown,960,1,-1,0,unknown,no
28,admin.,married,secondary,no,581,yes,1,cellular,162,2,-1,0,unknown,no
42,management,married,tertiary,no,2174,no,1,cellular,104,2,-1,0,unknown,no
31,housemaid,married,primary,no,2428,yes,0,cellular,222,1,-1,0,unknown,no
36,management,single,secondary,no,1390,no,0,unknown,349,1,-1,0,unknown,no
43,technician,single,secondary,no,1016,yes,0,unknown,53,1,-1,0,unknown,no
28,student,married,tertiary,no,751,yes,0,cellular,102,3,-1,0,unknown,no
34,management,single,tertiary,no,3417,no,0,cellular,208,5,-1,0,unknown,no
36,technician,married,secondary,no,855,yes,1,unknown,92,1,-1,0,unknown,no
28,admin.,single,secondary,no,449,yes,0,unknown,107,2,-1,0,unknown,no
34,blue-collar,married,primary,no,3239,yes,0,unknown,73,5,-1,0,unknown,no
53,admin.,single,secondary,no,715,no,0,unknown,143,1,-1,0,unknown,no
52,self-employed,married,secondary,no,940,no,0,cellular,75,4,-1,0,unknown,no
44,unemployed,married,primary,no,521,yes,0,unknown,103,3,-1,0,unknown,no
58,self-employed,married,tertiary,no,1888,no,0,cellular,185,1,-1,0,unknown,no
47,admin.,married,secondary,no,1394,no,0,telephone,245,2,-1,0,unknown,no
40,blue-collar,single,secondary,no,424,yes,0,unknown,57,4,-1,0,unknown,no
39,management,married,tertiary,no,1128,yes,0,cellular,209,2,-1,0,unknown,no
33,self-employed,single,tertiary,no,1441,no,0,cellular,124,4,-1,0,unknown,no
23,student,single,secondary,no,979,yes,0,cellular,168,2,-1,0,unknown,no
31,services,single,secondary,no,1052,yes,0,unknown,367,2,-1,0,unknown,no
39,blue-collar,married,primary,no,610,yes,0,unknown,206,3,-1,0,unknown,no
42,management,divorced,tertiary,no,424,no,0,unknown,129,2,-1,0,unknown,no
46,admin.,married,secondary,no,1613,no,0,telephone,98,2,-1,0,unknown,no
22,student,single,secondary,no,488,no,0,cellular,110,1,-1,0,unknown,no
50,technician,married,secondary,no,2370,yes,0,cellular,33,1,176,1,failure,no
50,technician,single,secondary,no,344,yes,0,cellular,423,1,306,2,failure,no
34,management,married,tertiary,no,585,yes,0,cellular,376,1,-1,0,unknown,no
40,admin.,married,secondary,no,1148,no,0,cellular,69,1,139,4,success,no
39,blue-collar,married,secondary,no,518,yes,1,cellular,179,1,-1,0,unknown,no
51,blue-collar,married,tertiary,no,2319,yes,0,telephone,28,1,-1,0,unknown,no
45,management,married,secondary,no,445,yes,0,unknown,784,2,-1,0,unknown,no
34,technician,single,tertiary,no,2454,yes,0,cellular,263,1,230,2,failure,no
30,self-employed,married,secondary,no,555,yes,0,unknown,304,1,-1,0,unknown,no
57,unemployed,married,primary,no,424,yes,0,cellular,229,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,775,yes,0,unknown,74,21,-1,0,unknown,no
51,technician,married,secondary,no,987,no,1,cellular,185,2,-1,0,unknown,no
38,blue-collar,married,primary,no,2238,yes,0,cellular,549,1,183,1,failure,no
60,self-employed,married,primary,no,470,yes,0,unknown,200,4,-1,0,unknown,no
38,blue-collar,married,primary,no,556,yes,0,cellular,793,2,-1,0,unknown,no
37,retired,married,secondary,no,495,no,1,cellular,252,1,-1,0,unknown,no
34,management,single,tertiary,no,424,yes,1,cellular,195,2,98,1,other,no
39,housemaid,married,primary,no,691,no,0,unknown,1107,5,-1,0,unknown,no
55,services,married,secondary,no,1250,yes,0,cellular,138,9,372,4,failure,no
48,blue-collar,married,primary,no,475,no,1,telephone,74,1,-1,0,unknown,no
42,blue-collar,married,primary,no,3505,yes,0,cellular,164,1,144,2,failure,no
29,housemaid,married,primary,no,840,no,0,cellular,106,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,411,yes,0,cellular,221,2,-1,0,unknown,no
35,blue-collar,married,primary,no,2366,yes,0,cellular,168,1,180,3,failure,no
28,admin.,married,secondary,no,424,yes,0,cellular,45,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,608,no,0,cellular,108,2,6,1,other,no
40,services,single,secondary,no,3754,yes,0,cellular,11,4,179,4,failure,no
42,admin.,married,secondary,no,1350,no,0,cellular,156,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,514,yes,0,unknown,125,1,-1,0,unknown,no
32,admin.,single,secondary,no,3630,yes,0,cellular,147,2,-1,0,unknown,no
33,technician,married,secondary,yes,496,yes,0,unknown,621,1,-1,0,unknown,no
30,technician,single,secondary,no,544,yes,0,cellular,72,1,-1,0,unknown,no
20,student,single,secondary,no,554,no,0,telephone,73,3,-1,0,unknown,no
51,blue-collar,married,unknown,no,465,yes,0,telephone,14,43,-1,0,unknown,no
38,blue-collar,single,primary,no,424,yes,0,cellular,348,2,-1,0,unknown,no
